"label","n","parent","id"
"Poland",12,"total  -  Sport","total  -  Sport  -  Poland"
"Poland",80,"total  -  Thriller","total  -  Thriller  -  Poland"
"Poland",4,"total  -  War","total  -  War  -  Poland"
"Portugal",162,"total  -  Action","total  -  Action  -  Portugal"
"Portugal",6,"total  -  Adult","total  -  Adult  -  Portugal"
"Portugal",98,"total  -  Adventure","total  -  Adventure  -  Portugal"
"Portugal",38,"total  -  Animation","total  -  Animation  -  Portugal"
"Portugal",7,"total  -  Biography","total  -  Biography  -  Portugal"
"Portugal",170,"total  -  Comedy","total  -  Comedy  -  Portugal"
"Portugal",113,"total  -  Crime","total  -  Crime  -  Portugal"
"Portugal",21,"total  -  Documentary","total  -  Documentary  -  Portugal"
"Portugal",317,"total  -  Drama","total  -  Drama  -  Portugal"
"Portugal",40,"total  -  Family","total  -  Family  -  Portugal"
"Portugal",23,"total  -  Fantasy","total  -  Fantasy  -  Portugal"
"Portugal",3,"total  -  Film Noir","total  -  Film Noir  -  Portugal"
"Portugal",9,"total  -  Game Show","total  -  Game Show  -  Portugal"
"Portugal",3,"total  -  History","total  -  History  -  Portugal"
"Portugal",19,"total  -  Horror","total  -  Horror  -  Portugal"
"Portugal",53,"total  -  Music","total  -  Music  -  Portugal"
"Portugal",23,"total  -  Musical","total  -  Musical  -  Portugal"
"Portugal",38,"total  -  Mystery","total  -  Mystery  -  Portugal"
"Portugal",14,"total  -  Reality TV","total  -  Reality TV  -  Portugal"
"Portugal",96,"total  -  Romance","total  -  Romance  -  Portugal"
"Portugal",20,"total  -  Sci Fi","total  -  Sci Fi  -  Portugal"
"Portugal",12,"total  -  Sport","total  -  Sport  -  Portugal"
"Portugal",74,"total  -  Thriller","total  -  Thriller  -  Portugal"
"Portugal",6,"total  -  War","total  -  War  -  Portugal"
"Qatar",206,"total  -  Action","total  -  Action  -  Qatar"
"Qatar",1,"total  -  Adult","total  -  Adult  -  Qatar"
"Qatar",109,"total  -  Adventure","total  -  Adventure  -  Qatar"
"Qatar",31,"total  -  Animation","total  -  Animation  -  Qatar"
"Qatar",17,"total  -  Biography","total  -  Biography  -  Qatar"
"Qatar",163,"total  -  Comedy","total  -  Comedy  -  Qatar"
"Qatar",129,"total  -  Crime","total  -  Crime  -  Qatar"
"Qatar",22,"total  -  Documentary","total  -  Documentary  -  Qatar"
"Qatar",345,"total  -  Drama","total  -  Drama  -  Qatar"
"Qatar",15,"total  -  Family","total  -  Family  -  Qatar"
"Qatar",43,"total  -  Fantasy","total  -  Fantasy  -  Qatar"
"Qatar",2,"total  -  Film Noir","total  -  Film Noir  -  Qatar"
"Qatar",9,"total  -  Game Show","total  -  Game Show  -  Qatar"
"Qatar",7,"total  -  History","total  -  History  -  Qatar"
"Qatar",28,"total  -  Horror","total  -  Horror  -  Qatar"
"Qatar",1,"total  -  Music","total  -  Music  -  Qatar"
"Qatar",3,"total  -  Musical","total  -  Musical  -  Qatar"
"Qatar",49,"total  -  Mystery","total  -  Mystery  -  Qatar"
"Qatar",14,"total  -  Reality TV","total  -  Reality TV  -  Qatar"
"Qatar",103,"total  -  Romance","total  -  Romance  -  Qatar"
"Qatar",26,"total  -  Sci Fi","total  -  Sci Fi  -  Qatar"
"Qatar",8,"total  -  Sport","total  -  Sport  -  Qatar"
"Qatar",92,"total  -  Thriller","total  -  Thriller  -  Qatar"
"Qatar",5,"total  -  War","total  -  War  -  Qatar"
"Romania",169,"total  -  Action","total  -  Action  -  Romania"
"Romania",3,"total  -  Adult","total  -  Adult  -  Romania"
"Romania",95,"total  -  Adventure","total  -  Adventure  -  Romania"
"Romania",25,"total  -  Animation","total  -  Animation  -  Romania"
"Romania",13,"total  -  Biography","total  -  Biography  -  Romania"
"Romania",162,"total  -  Comedy","total  -  Comedy  -  Romania"
"Romania",145,"total  -  Crime","total  -  Crime  -  Romania"
"Romania",28,"total  -  Documentary","total  -  Documentary  -  Romania"
"Romania",366,"total  -  Drama","total  -  Drama  -  Romania"
"Romania",20,"total  -  Family","total  -  Family  -  Romania"
"Romania",40,"total  -  Fantasy","total  -  Fantasy  -  Romania"
"Romania",3,"total  -  Film Noir","total  -  Film Noir  -  Romania"
"Romania",9,"total  -  Game Show","total  -  Game Show  -  Romania"
"Romania",7,"total  -  History","total  -  History  -  Romania"
"Romania",24,"total  -  Horror","total  -  Horror  -  Romania"
"Romania",2,"total  -  Music","total  -  Music  -  Romania"
"Romania",4,"total  -  Musical","total  -  Musical  -  Romania"
"Romania",68,"total  -  Mystery","total  -  Mystery  -  Romania"
"Romania",14,"total  -  Reality TV","total  -  Reality TV  -  Romania"
"Romania",101,"total  -  Romance","total  -  Romance  -  Romania"
"Romania",17,"total  -  Sci Fi","total  -  Sci Fi  -  Romania"
"Romania",1,"total  -  Short","total  -  Short  -  Romania"
"Romania",12,"total  -  Sport","total  -  Sport  -  Romania"
"Romania",1,"total  -  Talk Show","total  -  Talk Show  -  Romania"
"Romania",86,"total  -  Thriller","total  -  Thriller  -  Romania"
"Romania",4,"total  -  War","total  -  War  -  Romania"
"Russia",244,"total  -  Action","total  -  Action  -  Russia"
"Russia",4,"total  -  Adult","total  -  Adult  -  Russia"
"Russia",124,"total  -  Adventure","total  -  Adventure  -  Russia"
"Russia",57,"total  -  Animation","total  -  Animation  -  Russia"
"Russia",9,"total  -  Biography","total  -  Biography  -  Russia"
"Russia",185,"total  -  Comedy","total  -  Comedy  -  Russia"
"Russia",210,"total  -  Crime","total  -  Crime  -  Russia"
"Russia",27,"total  -  Documentary","total  -  Documentary  -  Russia"
"Russia",352,"total  -  Drama","total  -  Drama  -  Russia"
"Russia",21,"total  -  Family","total  -  Family  -  Russia"
"Russia",33,"total  -  Fantasy","total  -  Fantasy  -  Russia"
"Russia",3,"total  -  Film Noir","total  -  Film Noir  -  Russia"
"Russia",28,"total  -  Horror","total  -  Horror  -  Russia"
"Russia",2,"total  -  Music","total  -  Music  -  Russia"
"Russia",6,"total  -  Musical","total  -  Musical  -  Russia"
"Russia",49,"total  -  Mystery","total  -  Mystery  -  Russia"
"Russia",1,"total  -  Reality TV","total  -  Reality TV  -  Russia"
"Russia",64,"total  -  Romance","total  -  Romance  -  Russia"
"Russia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Russia"
"Russia",1,"total  -  Short","total  -  Short  -  Russia"
"Russia",10,"total  -  Sport","total  -  Sport  -  Russia"
"Russia",1,"total  -  Talk Show","total  -  Talk Show  -  Russia"
"Russia",69,"total  -  Thriller","total  -  Thriller  -  Russia"
"Russia",2,"total  -  War","total  -  War  -  Russia"
"Réunion",203,"total  -  Action","total  -  Action  -  Réunion"
"Réunion",1,"total  -  Adult","total  -  Adult  -  Réunion"
"Réunion",123,"total  -  Adventure","total  -  Adventure  -  Réunion"
"Réunion",58,"total  -  Animation","total  -  Animation  -  Réunion"
"Réunion",5,"total  -  Biography","total  -  Biography  -  Réunion"
"Réunion",177,"total  -  Comedy","total  -  Comedy  -  Réunion"
"Réunion",113,"total  -  Crime","total  -  Crime  -  Réunion"
"Réunion",16,"total  -  Documentary","total  -  Documentary  -  Réunion"
"Réunion",336,"total  -  Drama","total  -  Drama  -  Réunion"
"Réunion",23,"total  -  Family","total  -  Family  -  Réunion"
"Réunion",50,"total  -  Fantasy","total  -  Fantasy  -  Réunion"
"Réunion",2,"total  -  Film Noir","total  -  Film Noir  -  Réunion"
"Réunion",4,"total  -  Game Show","total  -  Game Show  -  Réunion"
"Réunion",2,"total  -  History","total  -  History  -  Réunion"
"Réunion",39,"total  -  Horror","total  -  Horror  -  Réunion"
"Réunion",35,"total  -  Music","total  -  Music  -  Réunion"
"Réunion",3,"total  -  Musical","total  -  Musical  -  Réunion"
"Réunion",42,"total  -  Mystery","total  -  Mystery  -  Réunion"
"Réunion",6,"total  -  Reality TV","total  -  Reality TV  -  Réunion"
"Réunion",75,"total  -  Romance","total  -  Romance  -  Réunion"
"Réunion",31,"total  -  Sci Fi","total  -  Sci Fi  -  Réunion"
"Réunion",8,"total  -  Sport","total  -  Sport  -  Réunion"
"Réunion",69,"total  -  Thriller","total  -  Thriller  -  Réunion"
"Réunion",3,"total  -  War","total  -  War  -  Réunion"
"Saudi Arabia",224,"total  -  Action","total  -  Action  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  Adult","total  -  Adult  -  Saudi Arabia"
"Saudi Arabia",88,"total  -  Adventure","total  -  Adventure  -  Saudi Arabia"
"Saudi Arabia",43,"total  -  Animation","total  -  Animation  -  Saudi Arabia"
"Saudi Arabia",15,"total  -  Biography","total  -  Biography  -  Saudi Arabia"
"Saudi Arabia",157,"total  -  Comedy","total  -  Comedy  -  Saudi Arabia"
"Saudi Arabia",148,"total  -  Crime","total  -  Crime  -  Saudi Arabia"
"Saudi Arabia",17,"total  -  Documentary","total  -  Documentary  -  Saudi Arabia"
"Saudi Arabia",349,"total  -  Drama","total  -  Drama  -  Saudi Arabia"
"Saudi Arabia",21,"total  -  Family","total  -  Family  -  Saudi Arabia"
"Saudi Arabia",29,"total  -  Fantasy","total  -  Fantasy  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  Film Noir","total  -  Film Noir  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Game Show","total  -  Game Show  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  History","total  -  History  -  Saudi Arabia"
"Saudi Arabia",36,"total  -  Horror","total  -  Horror  -  Saudi Arabia"
"Saudi Arabia",2,"total  -  Musical","total  -  Musical  -  Saudi Arabia"
"Saudi Arabia",51,"total  -  Mystery","total  -  Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"total  -  Reality TV","total  -  Reality TV  -  Saudi Arabia"
"Saudi Arabia",76,"total  -  Romance","total  -  Romance  -  Saudi Arabia"
"Saudi Arabia",24,"total  -  Sci Fi","total  -  Sci Fi  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  Sport","total  -  Sport  -  Saudi Arabia"
"Saudi Arabia",98,"total  -  Thriller","total  -  Thriller  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  War","total  -  War  -  Saudi Arabia"
"Saudi Arabia",2,"total  -  Western","total  -  Western  -  Saudi Arabia"
"Serbia",205,"total  -  Action","total  -  Action  -  Serbia"
"Serbia",4,"total  -  Adult","total  -  Adult  -  Serbia"
"Serbia",104,"total  -  Adventure","total  -  Adventure  -  Serbia"
"Serbia",37,"total  -  Animation","total  -  Animation  -  Serbia"
"Serbia",9,"total  -  Biography","total  -  Biography  -  Serbia"
"Serbia",188,"total  -  Comedy","total  -  Comedy  -  Serbia"
"Serbia",155,"total  -  Crime","total  -  Crime  -  Serbia"
"Serbia",26,"total  -  Documentary","total  -  Documentary  -  Serbia"
"Serbia",328,"total  -  Drama","total  -  Drama  -  Serbia"
"Serbia",18,"total  -  Family","total  -  Family  -  Serbia"
"Serbia",26,"total  -  Fantasy","total  -  Fantasy  -  Serbia"
"Serbia",3,"total  -  Film Noir","total  -  Film Noir  -  Serbia"
"Serbia",7,"total  -  Game Show","total  -  Game Show  -  Serbia"
"Serbia",3,"total  -  History","total  -  History  -  Serbia"
"Serbia",23,"total  -  Horror","total  -  Horror  -  Serbia"
"Serbia",4,"total  -  Music","total  -  Music  -  Serbia"
"Serbia",3,"total  -  Musical","total  -  Musical  -  Serbia"
"Serbia",46,"total  -  Mystery","total  -  Mystery  -  Serbia"
"Serbia",11,"total  -  Reality TV","total  -  Reality TV  -  Serbia"
"Serbia",95,"total  -  Romance","total  -  Romance  -  Serbia"
"Serbia",24,"total  -  Sci Fi","total  -  Sci Fi  -  Serbia"
"Serbia",11,"total  -  Sport","total  -  Sport  -  Serbia"
"Serbia",87,"total  -  Thriller","total  -  Thriller  -  Serbia"
"Serbia",3,"total  -  War","total  -  War  -  Serbia"
"Singapore",214,"total  -  Action","total  -  Action  -  Singapore"
"Singapore",1,"total  -  Adult","total  -  Adult  -  Singapore"
"Singapore",96,"total  -  Adventure","total  -  Adventure  -  Singapore"
"Singapore",30,"total  -  Animation","total  -  Animation  -  Singapore"
"Singapore",9,"total  -  Biography","total  -  Biography  -  Singapore"
"Singapore",162,"total  -  Comedy","total  -  Comedy  -  Singapore"
"Singapore",128,"total  -  Crime","total  -  Crime  -  Singapore"
"Singapore",23,"total  -  Documentary","total  -  Documentary  -  Singapore"
"Singapore",315,"total  -  Drama","total  -  Drama  -  Singapore"
"Singapore",9,"total  -  Family","total  -  Family  -  Singapore"
"Singapore",30,"total  -  Fantasy","total  -  Fantasy  -  Singapore"
"Singapore",2,"total  -  Film Noir","total  -  Film Noir  -  Singapore"
"Singapore",10,"total  -  Game Show","total  -  Game Show  -  Singapore"
"Singapore",8,"total  -  History","total  -  History  -  Singapore"
"Singapore",35,"total  -  Horror","total  -  Horror  -  Singapore"
"Singapore",1,"total  -  Music","total  -  Music  -  Singapore"
"Singapore",2,"total  -  Musical","total  -  Musical  -  Singapore"
"Singapore",71,"total  -  Mystery","total  -  Mystery  -  Singapore"
"Singapore",18,"total  -  Reality TV","total  -  Reality TV  -  Singapore"
"Singapore",92,"total  -  Romance","total  -  Romance  -  Singapore"
"Singapore",52,"total  -  Sci Fi","total  -  Sci Fi  -  Singapore"
"Singapore",2,"total  -  Short","total  -  Short  -  Singapore"
"Singapore",11,"total  -  Sport","total  -  Sport  -  Singapore"
"Singapore",88,"total  -  Thriller","total  -  Thriller  -  Singapore"
"Singapore",3,"total  -  War","total  -  War  -  Singapore"
"Slovakia",185,"total  -  Action","total  -  Action  -  Slovakia"
"Slovakia",5,"total  -  Adult","total  -  Adult  -  Slovakia"
"Slovakia",132,"total  -  Adventure","total  -  Adventure  -  Slovakia"
"Slovakia",71,"total  -  Animation","total  -  Animation  -  Slovakia"
"Slovakia",20,"total  -  Biography","total  -  Biography  -  Slovakia"
"Slovakia",196,"total  -  Comedy","total  -  Comedy  -  Slovakia"
"Slovakia",138,"total  -  Crime","total  -  Crime  -  Slovakia"
"Slovakia",44,"total  -  Documentary","total  -  Documentary  -  Slovakia"
"Slovakia",312,"total  -  Drama","total  -  Drama  -  Slovakia"
"Slovakia",27,"total  -  Family","total  -  Family  -  Slovakia"
"Slovakia",30,"total  -  Fantasy","total  -  Fantasy  -  Slovakia"
"Slovakia",3,"total  -  Film Noir","total  -  Film Noir  -  Slovakia"
"Slovakia",12,"total  -  Game Show","total  -  Game Show  -  Slovakia"
"Slovakia",1,"total  -  History","total  -  History  -  Slovakia"
"Slovakia",30,"total  -  Horror","total  -  Horror  -  Slovakia"
"Slovakia",8,"total  -  Music","total  -  Music  -  Slovakia"
"Slovakia",3,"total  -  Musical","total  -  Musical  -  Slovakia"
"Slovakia",47,"total  -  Mystery","total  -  Mystery  -  Slovakia"
"Slovakia",17,"total  -  Reality TV","total  -  Reality TV  -  Slovakia"
"Slovakia",76,"total  -  Romance","total  -  Romance  -  Slovakia"
"Slovakia",13,"total  -  Sci Fi","total  -  Sci Fi  -  Slovakia"
"Slovakia",16,"total  -  Sport","total  -  Sport  -  Slovakia"
"Slovakia",56,"total  -  Thriller","total  -  Thriller  -  Slovakia"
"Slovakia",3,"total  -  War","total  -  War  -  Slovakia"
"Slovenia",184,"total  -  Action","total  -  Action  -  Slovenia"
"Slovenia",5,"total  -  Adult","total  -  Adult  -  Slovenia"
"Slovenia",107,"total  -  Adventure","total  -  Adventure  -  Slovenia"
"Slovenia",41,"total  -  Animation","total  -  Animation  -  Slovenia"
"Slovenia",12,"total  -  Biography","total  -  Biography  -  Slovenia"
"Slovenia",193,"total  -  Comedy","total  -  Comedy  -  Slovenia"
"Slovenia",117,"total  -  Crime","total  -  Crime  -  Slovenia"
"Slovenia",30,"total  -  Documentary","total  -  Documentary  -  Slovenia"
"Slovenia",278,"total  -  Drama","total  -  Drama  -  Slovenia"
"Slovenia",21,"total  -  Family","total  -  Family  -  Slovenia"
"Slovenia",30,"total  -  Fantasy","total  -  Fantasy  -  Slovenia"
"Slovenia",3,"total  -  Film Noir","total  -  Film Noir  -  Slovenia"
"Slovenia",11,"total  -  Game Show","total  -  Game Show  -  Slovenia"
"Slovenia",4,"total  -  History","total  -  History  -  Slovenia"
"Slovenia",26,"total  -  Horror","total  -  Horror  -  Slovenia"
"Slovenia",4,"total  -  Music","total  -  Music  -  Slovenia"
"Slovenia",1,"total  -  Musical","total  -  Musical  -  Slovenia"
"Slovenia",38,"total  -  Mystery","total  -  Mystery  -  Slovenia"
"Slovenia",16,"total  -  Reality TV","total  -  Reality TV  -  Slovenia"
"Slovenia",79,"total  -  Romance","total  -  Romance  -  Slovenia"
"Slovenia",29,"total  -  Sci Fi","total  -  Sci Fi  -  Slovenia"
"Slovenia",13,"total  -  Sport","total  -  Sport  -  Slovenia"
"Slovenia",65,"total  -  Thriller","total  -  Thriller  -  Slovenia"
"Slovenia",3,"total  -  War","total  -  War  -  Slovenia"
"South Africa",183,"total  -  Action","total  -  Action  -  South Africa"
"South Africa",3,"total  -  Adult","total  -  Adult  -  South Africa"
"South Africa",99,"total  -  Adventure","total  -  Adventure  -  South Africa"
"South Africa",45,"total  -  Animation","total  -  Animation  -  South Africa"
"South Africa",14,"total  -  Biography","total  -  Biography  -  South Africa"
"South Africa",195,"total  -  Comedy","total  -  Comedy  -  South Africa"
"South Africa",114,"total  -  Crime","total  -  Crime  -  South Africa"
"South Africa",27,"total  -  Documentary","total  -  Documentary  -  South Africa"
"South Africa",340,"total  -  Drama","total  -  Drama  -  South Africa"
"South Africa",17,"total  -  Family","total  -  Family  -  South Africa"
"South Africa",28,"total  -  Fantasy","total  -  Fantasy  -  South Africa"
"South Africa",2,"total  -  Film Noir","total  -  Film Noir  -  South Africa"
"South Africa",10,"total  -  Game Show","total  -  Game Show  -  South Africa"
"South Africa",3,"total  -  History","total  -  History  -  South Africa"
"South Africa",22,"total  -  Horror","total  -  Horror  -  South Africa"
"South Africa",1,"total  -  Music","total  -  Music  -  South Africa"
"South Africa",1,"total  -  Musical","total  -  Musical  -  South Africa"
"South Africa",60,"total  -  Mystery","total  -  Mystery  -  South Africa"
"South Africa",21,"total  -  Reality TV","total  -  Reality TV  -  South Africa"
"South Africa",99,"total  -  Romance","total  -  Romance  -  South Africa"
"South Africa",49,"total  -  Sci Fi","total  -  Sci Fi  -  South Africa"
"South Africa",10,"total  -  Sport","total  -  Sport  -  South Africa"
"South Africa",74,"total  -  Thriller","total  -  Thriller  -  South Africa"
"South Africa",6,"total  -  War","total  -  War  -  South Africa"
"South Africa",1,"total  -  Western","total  -  Western  -  South Africa"
"South Korea",186,"total  -  Action","total  -  Action  -  South Korea"
"South Korea",4,"total  -  Adult","total  -  Adult  -  South Korea"
"South Korea",78,"total  -  Adventure","total  -  Adventure  -  South Korea"
"South Korea",23,"total  -  Animation","total  -  Animation  -  South Korea"
"South Korea",5,"total  -  Biography","total  -  Biography  -  South Korea"
"South Korea",156,"total  -  Comedy","total  -  Comedy  -  South Korea"
"South Korea",88,"total  -  Crime","total  -  Crime  -  South Korea"
"South Korea",5,"total  -  Documentary","total  -  Documentary  -  South Korea"
"South Korea",308,"total  -  Drama","total  -  Drama  -  South Korea"
"South Korea",10,"total  -  Family","total  -  Family  -  South Korea"
"South Korea",31,"total  -  Fantasy","total  -  Fantasy  -  South Korea"
"South Korea",3,"total  -  Film Noir","total  -  Film Noir  -  South Korea"
"South Korea",3,"total  -  Game Show","total  -  Game Show  -  South Korea"
"South Korea",6,"total  -  History","total  -  History  -  South Korea"
"South Korea",34,"total  -  Horror","total  -  Horror  -  South Korea"
"South Korea",2,"total  -  Music","total  -  Music  -  South Korea"
"South Korea",4,"total  -  Musical","total  -  Musical  -  South Korea"
"South Korea",40,"total  -  Mystery","total  -  Mystery  -  South Korea"
"South Korea",8,"total  -  Reality TV","total  -  Reality TV  -  South Korea"
"South Korea",103,"total  -  Romance","total  -  Romance  -  South Korea"
"South Korea",29,"total  -  Sci Fi","total  -  Sci Fi  -  South Korea"
"South Korea",2,"total  -  Short","total  -  Short  -  South Korea"
"South Korea",10,"total  -  Sport","total  -  Sport  -  South Korea"
"South Korea",2,"total  -  Talk Show","total  -  Talk Show  -  South Korea"
"South Korea",85,"total  -  Thriller","total  -  Thriller  -  South Korea"
"South Korea",4,"total  -  War","total  -  War  -  South Korea"
"Spain",162,"total  -  Action","total  -  Action  -  Spain"
"Spain",4,"total  -  Adult","total  -  Adult  -  Spain"
"Spain",97,"total  -  Adventure","total  -  Adventure  -  Spain"
"Spain",30,"total  -  Animation","total  -  Animation  -  Spain"
"Spain",5,"total  -  Biography","total  -  Biography  -  Spain"
"Spain",182,"total  -  Comedy","total  -  Comedy  -  Spain"
"Spain",139,"total  -  Crime","total  -  Crime  -  Spain"
"Spain",21,"total  -  Documentary","total  -  Documentary  -  Spain"
"Spain",326,"total  -  Drama","total  -  Drama  -  Spain"
"Spain",17,"total  -  Family","total  -  Family  -  Spain"
"Spain",31,"total  -  Fantasy","total  -  Fantasy  -  Spain"
"Spain",3,"total  -  Film Noir","total  -  Film Noir  -  Spain"
"Spain",4,"total  -  Game Show","total  -  Game Show  -  Spain"
"Spain",5,"total  -  History","total  -  History  -  Spain"
"Spain",30,"total  -  Horror","total  -  Horror  -  Spain"
"Spain",21,"total  -  Music","total  -  Music  -  Spain"
"Spain",1,"total  -  Musical","total  -  Musical  -  Spain"
"Spain",51,"total  -  Mystery","total  -  Mystery  -  Spain"
"Spain",12,"total  -  Reality TV","total  -  Reality TV  -  Spain"
"Spain",111,"total  -  Romance","total  -  Romance  -  Spain"
"Spain",26,"total  -  Sci Fi","total  -  Sci Fi  -  Spain"
"Spain",1,"total  -  Short","total  -  Short  -  Spain"
"Spain",12,"total  -  Sport","total  -  Sport  -  Spain"
"Spain",68,"total  -  Thriller","total  -  Thriller  -  Spain"
"Spain",3,"total  -  War","total  -  War  -  Spain"
"Sri Lanka",180,"total  -  Action","total  -  Action  -  Sri Lanka"
"Sri Lanka",1,"total  -  Adult","total  -  Adult  -  Sri Lanka"
"Sri Lanka",66,"total  -  Adventure","total  -  Adventure  -  Sri Lanka"
"Sri Lanka",22,"total  -  Animation","total  -  Animation  -  Sri Lanka"
"Sri Lanka",7,"total  -  Biography","total  -  Biography  -  Sri Lanka"
"Sri Lanka",182,"total  -  Comedy","total  -  Comedy  -  Sri Lanka"
"Sri Lanka",140,"total  -  Crime","total  -  Crime  -  Sri Lanka"
"Sri Lanka",22,"total  -  Documentary","total  -  Documentary  -  Sri Lanka"
"Sri Lanka",371,"total  -  Drama","total  -  Drama  -  Sri Lanka"
"Sri Lanka",17,"total  -  Family","total  -  Family  -  Sri Lanka"
"Sri Lanka",31,"total  -  Fantasy","total  -  Fantasy  -  Sri Lanka"
"Sri Lanka",2,"total  -  Film Noir","total  -  Film Noir  -  Sri Lanka"
"Sri Lanka",5,"total  -  Game Show","total  -  Game Show  -  Sri Lanka"
"Sri Lanka",1,"total  -  History","total  -  History  -  Sri Lanka"
"Sri Lanka",23,"total  -  Horror","total  -  Horror  -  Sri Lanka"
"Sri Lanka",1,"total  -  Musical","total  -  Musical  -  Sri Lanka"
"Sri Lanka",79,"total  -  Mystery","total  -  Mystery  -  Sri Lanka"
"Sri Lanka",6,"total  -  Reality TV","total  -  Reality TV  -  Sri Lanka"
"Sri Lanka",106,"total  -  Romance","total  -  Romance  -  Sri Lanka"
"Sri Lanka",42,"total  -  Sci Fi","total  -  Sci Fi  -  Sri Lanka"
"Sri Lanka",6,"total  -  Sport","total  -  Sport  -  Sri Lanka"
"Sri Lanka",76,"total  -  Thriller","total  -  Thriller  -  Sri Lanka"
"Sri Lanka",4,"total  -  War","total  -  War  -  Sri Lanka"
"Sweden",183,"total  -  Action","total  -  Action  -  Sweden"
"Sweden",3,"total  -  Adult","total  -  Adult  -  Sweden"
"Sweden",118,"total  -  Adventure","total  -  Adventure  -  Sweden"
"Sweden",54,"total  -  Animation","total  -  Animation  -  Sweden"
"Sweden",15,"total  -  Biography","total  -  Biography  -  Sweden"
"Sweden",161,"total  -  Comedy","total  -  Comedy  -  Sweden"
"Sweden",142,"total  -  Crime","total  -  Crime  -  Sweden"
"Sweden",31,"total  -  Documentary","total  -  Documentary  -  Sweden"
"Sweden",342,"total  -  Drama","total  -  Drama  -  Sweden"
"Sweden",16,"total  -  Family","total  -  Family  -  Sweden"
"Sweden",41,"total  -  Fantasy","total  -  Fantasy  -  Sweden"
"Sweden",3,"total  -  Film Noir","total  -  Film Noir  -  Sweden"
"Sweden",6,"total  -  Game Show","total  -  Game Show  -  Sweden"
"Sweden",8,"total  -  History","total  -  History  -  Sweden"
"Sweden",24,"total  -  Horror","total  -  Horror  -  Sweden"
"Sweden",6,"total  -  Music","total  -  Music  -  Sweden"
"Sweden",53,"total  -  Mystery","total  -  Mystery  -  Sweden"
"Sweden",14,"total  -  Reality TV","total  -  Reality TV  -  Sweden"
"Sweden",81,"total  -  Romance","total  -  Romance  -  Sweden"
"Sweden",28,"total  -  Sci Fi","total  -  Sci Fi  -  Sweden"
"Sweden",1,"total  -  Short","total  -  Short  -  Sweden"
"Sweden",12,"total  -  Sport","total  -  Sport  -  Sweden"
"Sweden",64,"total  -  Thriller","total  -  Thriller  -  Sweden"
"Sweden",10,"total  -  War","total  -  War  -  Sweden"
"Sweden",4,"total  -  Western","total  -  Western  -  Sweden"
"Switzerland",180,"total  -  Action","total  -  Action  -  Switzerland"
"Switzerland",8,"total  -  Adult","total  -  Adult  -  Switzerland"
"Switzerland",110,"total  -  Adventure","total  -  Adventure  -  Switzerland"
"Switzerland",31,"total  -  Animation","total  -  Animation  -  Switzerland"
"Switzerland",13,"total  -  Biography","total  -  Biography  -  Switzerland"
"Switzerland",186,"total  -  Comedy","total  -  Comedy  -  Switzerland"
"Switzerland",153,"total  -  Crime","total  -  Crime  -  Switzerland"
"Switzerland",26,"total  -  Documentary","total  -  Documentary  -  Switzerland"
"Switzerland",346,"total  -  Drama","total  -  Drama  -  Switzerland"
"Switzerland",34,"total  -  Family","total  -  Family  -  Switzerland"
"Switzerland",52,"total  -  Fantasy","total  -  Fantasy  -  Switzerland"
"Switzerland",3,"total  -  Film Noir","total  -  Film Noir  -  Switzerland"
"Switzerland",5,"total  -  Game Show","total  -  Game Show  -  Switzerland"
"Switzerland",3,"total  -  History","total  -  History  -  Switzerland"
"Switzerland",27,"total  -  Horror","total  -  Horror  -  Switzerland"
"Switzerland",7,"total  -  Music","total  -  Music  -  Switzerland"
"Switzerland",2,"total  -  Musical","total  -  Musical  -  Switzerland"
"Switzerland",59,"total  -  Mystery","total  -  Mystery  -  Switzerland"
"Switzerland",11,"total  -  Reality TV","total  -  Reality TV  -  Switzerland"
"Switzerland",85,"total  -  Romance","total  -  Romance  -  Switzerland"
"Switzerland",27,"total  -  Sci Fi","total  -  Sci Fi  -  Switzerland"
"Switzerland",16,"total  -  Sport","total  -  Sport  -  Switzerland"
"Switzerland",70,"total  -  Thriller","total  -  Thriller  -  Switzerland"
"Switzerland",4,"total  -  War","total  -  War  -  Switzerland"
"Taiwan",193,"total  -  Action","total  -  Action  -  Taiwan"
"Taiwan",1,"total  -  Adult","total  -  Adult  -  Taiwan"
"Taiwan",102,"total  -  Adventure","total  -  Adventure  -  Taiwan"
"Taiwan",32,"total  -  Animation","total  -  Animation  -  Taiwan"
"Taiwan",16,"total  -  Biography","total  -  Biography  -  Taiwan"
"Taiwan",169,"total  -  Comedy","total  -  Comedy  -  Taiwan"
"Taiwan",101,"total  -  Crime","total  -  Crime  -  Taiwan"
"Taiwan",15,"total  -  Documentary","total  -  Documentary  -  Taiwan"
"Taiwan",347,"total  -  Drama","total  -  Drama  -  Taiwan"
"Taiwan",13,"total  -  Family","total  -  Family  -  Taiwan"
"Taiwan",36,"total  -  Fantasy","total  -  Fantasy  -  Taiwan"
