"label","n","parent","id"
"Philippines",39,"Fantasy","Fantasy  -  Philippines"
"Philippines",2,"Film Noir","Film Noir  -  Philippines"
"Philippines",1,"Game Show","Game Show  -  Philippines"
"Philippines",9,"History","History  -  Philippines"
"Philippines",44,"Horror","Horror  -  Philippines"
"Philippines",3,"Music","Music  -  Philippines"
"Philippines",6,"Musical","Musical  -  Philippines"
"Philippines",60,"Mystery","Mystery  -  Philippines"
"Philippines",1,"Reality TV","Reality TV  -  Philippines"
"Philippines",109,"Romance","Romance  -  Philippines"
"Philippines",51,"Sci Fi","Sci Fi  -  Philippines"
"Philippines",2,"Short","Short  -  Philippines"
"Philippines",4,"Sport","Sport  -  Philippines"
"Philippines",96,"Thriller","Thriller  -  Philippines"
"Philippines",3,"War","War  -  Philippines"
"Philippines",1,"Western","Western  -  Philippines"
"Poland",149,"Action","Action  -  Poland"
"Poland",2,"Adult","Adult  -  Poland"
"Poland",159,"Adventure","Adventure  -  Poland"
"Poland",102,"Animation","Animation  -  Poland"
"Poland",10,"Biography","Biography  -  Poland"
"Poland",208,"Comedy","Comedy  -  Poland"
"Poland",138,"Crime","Crime  -  Poland"
"Poland",19,"Documentary","Documentary  -  Poland"
"Poland",321,"Drama","Drama  -  Poland"
"Poland",17,"Family","Family  -  Poland"
"Poland",36,"Fantasy","Fantasy  -  Poland"
"Poland",2,"Film Noir","Film Noir  -  Poland"
"Poland",3,"Game Show","Game Show  -  Poland"
"Poland",5,"History","History  -  Poland"
"Poland",38,"Horror","Horror  -  Poland"
"Poland",2,"Music","Music  -  Poland"
"Poland",2,"Musical","Musical  -  Poland"
"Poland",54,"Mystery","Mystery  -  Poland"
"Poland",5,"Reality TV","Reality TV  -  Poland"
"Poland",75,"Romance","Romance  -  Poland"
"Poland",23,"Sci Fi","Sci Fi  -  Poland"
"Poland",12,"Sport","Sport  -  Poland"
"Poland",80,"Thriller","Thriller  -  Poland"
"Poland",4,"War","War  -  Poland"
"Portugal",162,"Action","Action  -  Portugal"
"Portugal",6,"Adult","Adult  -  Portugal"
"Portugal",98,"Adventure","Adventure  -  Portugal"
"Portugal",38,"Animation","Animation  -  Portugal"
"Portugal",7,"Biography","Biography  -  Portugal"
"Portugal",170,"Comedy","Comedy  -  Portugal"
"Portugal",113,"Crime","Crime  -  Portugal"
"Portugal",21,"Documentary","Documentary  -  Portugal"
"Portugal",317,"Drama","Drama  -  Portugal"
"Portugal",40,"Family","Family  -  Portugal"
"Portugal",23,"Fantasy","Fantasy  -  Portugal"
"Portugal",3,"Film Noir","Film Noir  -  Portugal"
"Portugal",9,"Game Show","Game Show  -  Portugal"
"Portugal",3,"History","History  -  Portugal"
"Portugal",19,"Horror","Horror  -  Portugal"
"Portugal",53,"Music","Music  -  Portugal"
"Portugal",23,"Musical","Musical  -  Portugal"
"Portugal",38,"Mystery","Mystery  -  Portugal"
"Portugal",14,"Reality TV","Reality TV  -  Portugal"
"Portugal",96,"Romance","Romance  -  Portugal"
"Portugal",20,"Sci Fi","Sci Fi  -  Portugal"
"Portugal",12,"Sport","Sport  -  Portugal"
"Portugal",74,"Thriller","Thriller  -  Portugal"
"Portugal",6,"War","War  -  Portugal"
"Qatar",206,"Action","Action  -  Qatar"
"Qatar",1,"Adult","Adult  -  Qatar"
"Qatar",109,"Adventure","Adventure  -  Qatar"
"Qatar",31,"Animation","Animation  -  Qatar"
"Qatar",17,"Biography","Biography  -  Qatar"
"Qatar",163,"Comedy","Comedy  -  Qatar"
"Qatar",129,"Crime","Crime  -  Qatar"
"Qatar",22,"Documentary","Documentary  -  Qatar"
"Qatar",345,"Drama","Drama  -  Qatar"
"Qatar",15,"Family","Family  -  Qatar"
"Qatar",43,"Fantasy","Fantasy  -  Qatar"
"Qatar",2,"Film Noir","Film Noir  -  Qatar"
"Qatar",9,"Game Show","Game Show  -  Qatar"
"Qatar",7,"History","History  -  Qatar"
"Qatar",28,"Horror","Horror  -  Qatar"
"Qatar",1,"Music","Music  -  Qatar"
"Qatar",3,"Musical","Musical  -  Qatar"
"Qatar",49,"Mystery","Mystery  -  Qatar"
"Qatar",14,"Reality TV","Reality TV  -  Qatar"
"Qatar",103,"Romance","Romance  -  Qatar"
"Qatar",26,"Sci Fi","Sci Fi  -  Qatar"
"Qatar",8,"Sport","Sport  -  Qatar"
"Qatar",92,"Thriller","Thriller  -  Qatar"
"Qatar",5,"War","War  -  Qatar"
"Romania",169,"Action","Action  -  Romania"
"Romania",3,"Adult","Adult  -  Romania"
"Romania",95,"Adventure","Adventure  -  Romania"
"Romania",25,"Animation","Animation  -  Romania"
"Romania",13,"Biography","Biography  -  Romania"
"Romania",162,"Comedy","Comedy  -  Romania"
"Romania",145,"Crime","Crime  -  Romania"
"Romania",28,"Documentary","Documentary  -  Romania"
"Romania",366,"Drama","Drama  -  Romania"
"Romania",20,"Family","Family  -  Romania"
"Romania",40,"Fantasy","Fantasy  -  Romania"
"Romania",3,"Film Noir","Film Noir  -  Romania"
"Romania",9,"Game Show","Game Show  -  Romania"
"Romania",7,"History","History  -  Romania"
"Romania",24,"Horror","Horror  -  Romania"
"Romania",2,"Music","Music  -  Romania"
"Romania",4,"Musical","Musical  -  Romania"
"Romania",68,"Mystery","Mystery  -  Romania"
"Romania",14,"Reality TV","Reality TV  -  Romania"
"Romania",101,"Romance","Romance  -  Romania"
"Romania",17,"Sci Fi","Sci Fi  -  Romania"
"Romania",1,"Short","Short  -  Romania"
"Romania",12,"Sport","Sport  -  Romania"
"Romania",1,"Talk Show","Talk Show  -  Romania"
"Romania",86,"Thriller","Thriller  -  Romania"
"Romania",4,"War","War  -  Romania"
"Russia",244,"Action","Action  -  Russia"
"Russia",4,"Adult","Adult  -  Russia"
"Russia",124,"Adventure","Adventure  -  Russia"
"Russia",57,"Animation","Animation  -  Russia"
"Russia",9,"Biography","Biography  -  Russia"
"Russia",185,"Comedy","Comedy  -  Russia"
"Russia",210,"Crime","Crime  -  Russia"
"Russia",27,"Documentary","Documentary  -  Russia"
"Russia",352,"Drama","Drama  -  Russia"
"Russia",21,"Family","Family  -  Russia"
"Russia",33,"Fantasy","Fantasy  -  Russia"
"Russia",3,"Film Noir","Film Noir  -  Russia"
"Russia",28,"Horror","Horror  -  Russia"
"Russia",2,"Music","Music  -  Russia"
"Russia",6,"Musical","Musical  -  Russia"
"Russia",49,"Mystery","Mystery  -  Russia"
"Russia",1,"Reality TV","Reality TV  -  Russia"
"Russia",64,"Romance","Romance  -  Russia"
"Russia",22,"Sci Fi","Sci Fi  -  Russia"
"Russia",1,"Short","Short  -  Russia"
"Russia",10,"Sport","Sport  -  Russia"
"Russia",1,"Talk Show","Talk Show  -  Russia"
"Russia",69,"Thriller","Thriller  -  Russia"
"Russia",2,"War","War  -  Russia"
"Réunion",203,"Action","Action  -  Réunion"
"Réunion",1,"Adult","Adult  -  Réunion"
"Réunion",123,"Adventure","Adventure  -  Réunion"
"Réunion",58,"Animation","Animation  -  Réunion"
"Réunion",5,"Biography","Biography  -  Réunion"
"Réunion",177,"Comedy","Comedy  -  Réunion"
"Réunion",113,"Crime","Crime  -  Réunion"
"Réunion",16,"Documentary","Documentary  -  Réunion"
"Réunion",336,"Drama","Drama  -  Réunion"
"Réunion",23,"Family","Family  -  Réunion"
"Réunion",50,"Fantasy","Fantasy  -  Réunion"
"Réunion",2,"Film Noir","Film Noir  -  Réunion"
"Réunion",4,"Game Show","Game Show  -  Réunion"
"Réunion",2,"History","History  -  Réunion"
"Réunion",39,"Horror","Horror  -  Réunion"
"Réunion",35,"Music","Music  -  Réunion"
"Réunion",3,"Musical","Musical  -  Réunion"
"Réunion",42,"Mystery","Mystery  -  Réunion"
"Réunion",6,"Reality TV","Reality TV  -  Réunion"
"Réunion",75,"Romance","Romance  -  Réunion"
"Réunion",31,"Sci Fi","Sci Fi  -  Réunion"
"Réunion",8,"Sport","Sport  -  Réunion"
"Réunion",69,"Thriller","Thriller  -  Réunion"
"Réunion",3,"War","War  -  Réunion"
"Saudi Arabia",224,"Action","Action  -  Saudi Arabia"
"Saudi Arabia",3,"Adult","Adult  -  Saudi Arabia"
"Saudi Arabia",88,"Adventure","Adventure  -  Saudi Arabia"
"Saudi Arabia",43,"Animation","Animation  -  Saudi Arabia"
"Saudi Arabia",15,"Biography","Biography  -  Saudi Arabia"
"Saudi Arabia",157,"Comedy","Comedy  -  Saudi Arabia"
"Saudi Arabia",148,"Crime","Crime  -  Saudi Arabia"
"Saudi Arabia",17,"Documentary","Documentary  -  Saudi Arabia"
"Saudi Arabia",349,"Drama","Drama  -  Saudi Arabia"
"Saudi Arabia",21,"Family","Family  -  Saudi Arabia"
"Saudi Arabia",29,"Fantasy","Fantasy  -  Saudi Arabia"
"Saudi Arabia",3,"Film Noir","Film Noir  -  Saudi Arabia"
"Saudi Arabia",4,"Game Show","Game Show  -  Saudi Arabia"
"Saudi Arabia",3,"History","History  -  Saudi Arabia"
"Saudi Arabia",36,"Horror","Horror  -  Saudi Arabia"
"Saudi Arabia",2,"Musical","Musical  -  Saudi Arabia"
"Saudi Arabia",51,"Mystery","Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"Reality TV","Reality TV  -  Saudi Arabia"
"Saudi Arabia",76,"Romance","Romance  -  Saudi Arabia"
"Saudi Arabia",24,"Sci Fi","Sci Fi  -  Saudi Arabia"
"Saudi Arabia",6,"Sport","Sport  -  Saudi Arabia"
"Saudi Arabia",98,"Thriller","Thriller  -  Saudi Arabia"
"Saudi Arabia",6,"War","War  -  Saudi Arabia"
"Saudi Arabia",2,"Western","Western  -  Saudi Arabia"
"Serbia",205,"Action","Action  -  Serbia"
"Serbia",4,"Adult","Adult  -  Serbia"
"Serbia",104,"Adventure","Adventure  -  Serbia"
"Serbia",37,"Animation","Animation  -  Serbia"
"Serbia",9,"Biography","Biography  -  Serbia"
"Serbia",188,"Comedy","Comedy  -  Serbia"
"Serbia",155,"Crime","Crime  -  Serbia"
"Serbia",26,"Documentary","Documentary  -  Serbia"
"Serbia",328,"Drama","Drama  -  Serbia"
"Serbia",18,"Family","Family  -  Serbia"
"Serbia",26,"Fantasy","Fantasy  -  Serbia"
"Serbia",3,"Film Noir","Film Noir  -  Serbia"
"Serbia",7,"Game Show","Game Show  -  Serbia"
"Serbia",3,"History","History  -  Serbia"
"Serbia",23,"Horror","Horror  -  Serbia"
"Serbia",4,"Music","Music  -  Serbia"
"Serbia",3,"Musical","Musical  -  Serbia"
"Serbia",46,"Mystery","Mystery  -  Serbia"
"Serbia",11,"Reality TV","Reality TV  -  Serbia"
"Serbia",95,"Romance","Romance  -  Serbia"
"Serbia",24,"Sci Fi","Sci Fi  -  Serbia"
"Serbia",11,"Sport","Sport  -  Serbia"
"Serbia",87,"Thriller","Thriller  -  Serbia"
"Serbia",3,"War","War  -  Serbia"
"Singapore",214,"Action","Action  -  Singapore"
"Singapore",1,"Adult","Adult  -  Singapore"
"Singapore",96,"Adventure","Adventure  -  Singapore"
"Singapore",30,"Animation","Animation  -  Singapore"
"Singapore",9,"Biography","Biography  -  Singapore"
"Singapore",162,"Comedy","Comedy  -  Singapore"
"Singapore",128,"Crime","Crime  -  Singapore"
"Singapore",23,"Documentary","Documentary  -  Singapore"
"Singapore",315,"Drama","Drama  -  Singapore"
"Singapore",9,"Family","Family  -  Singapore"
"Singapore",30,"Fantasy","Fantasy  -  Singapore"
"Singapore",2,"Film Noir","Film Noir  -  Singapore"
"Singapore",10,"Game Show","Game Show  -  Singapore"
"Singapore",8,"History","History  -  Singapore"
"Singapore",35,"Horror","Horror  -  Singapore"
"Singapore",1,"Music","Music  -  Singapore"
"Singapore",2,"Musical","Musical  -  Singapore"
"Singapore",71,"Mystery","Mystery  -  Singapore"
"Singapore",18,"Reality TV","Reality TV  -  Singapore"
"Singapore",92,"Romance","Romance  -  Singapore"
"Singapore",52,"Sci Fi","Sci Fi  -  Singapore"
"Singapore",2,"Short","Short  -  Singapore"
"Singapore",11,"Sport","Sport  -  Singapore"
"Singapore",88,"Thriller","Thriller  -  Singapore"
"Singapore",3,"War","War  -  Singapore"
"Slovakia",185,"Action","Action  -  Slovakia"
"Slovakia",5,"Adult","Adult  -  Slovakia"
"Slovakia",132,"Adventure","Adventure  -  Slovakia"
"Slovakia",71,"Animation","Animation  -  Slovakia"
"Slovakia",20,"Biography","Biography  -  Slovakia"
"Slovakia",196,"Comedy","Comedy  -  Slovakia"
"Slovakia",138,"Crime","Crime  -  Slovakia"
"Slovakia",44,"Documentary","Documentary  -  Slovakia"
"Slovakia",312,"Drama","Drama  -  Slovakia"
"Slovakia",27,"Family","Family  -  Slovakia"
"Slovakia",30,"Fantasy","Fantasy  -  Slovakia"
"Slovakia",3,"Film Noir","Film Noir  -  Slovakia"
"Slovakia",12,"Game Show","Game Show  -  Slovakia"
"Slovakia",1,"History","History  -  Slovakia"
"Slovakia",30,"Horror","Horror  -  Slovakia"
"Slovakia",8,"Music","Music  -  Slovakia"
"Slovakia",3,"Musical","Musical  -  Slovakia"
"Slovakia",47,"Mystery","Mystery  -  Slovakia"
"Slovakia",17,"Reality TV","Reality TV  -  Slovakia"
"Slovakia",76,"Romance","Romance  -  Slovakia"
"Slovakia",13,"Sci Fi","Sci Fi  -  Slovakia"
"Slovakia",16,"Sport","Sport  -  Slovakia"
"Slovakia",56,"Thriller","Thriller  -  Slovakia"
"Slovakia",3,"War","War  -  Slovakia"
"Slovenia",184,"Action","Action  -  Slovenia"
"Slovenia",5,"Adult","Adult  -  Slovenia"
"Slovenia",107,"Adventure","Adventure  -  Slovenia"
"Slovenia",41,"Animation","Animation  -  Slovenia"
"Slovenia",12,"Biography","Biography  -  Slovenia"
"Slovenia",193,"Comedy","Comedy  -  Slovenia"
"Slovenia",117,"Crime","Crime  -  Slovenia"
"Slovenia",30,"Documentary","Documentary  -  Slovenia"
"Slovenia",278,"Drama","Drama  -  Slovenia"
"Slovenia",21,"Family","Family  -  Slovenia"
"Slovenia",30,"Fantasy","Fantasy  -  Slovenia"
"Slovenia",3,"Film Noir","Film Noir  -  Slovenia"
"Slovenia",11,"Game Show","Game Show  -  Slovenia"
"Slovenia",4,"History","History  -  Slovenia"
"Slovenia",26,"Horror","Horror  -  Slovenia"
"Slovenia",4,"Music","Music  -  Slovenia"
"Slovenia",1,"Musical","Musical  -  Slovenia"
"Slovenia",38,"Mystery","Mystery  -  Slovenia"
"Slovenia",16,"Reality TV","Reality TV  -  Slovenia"
"Slovenia",79,"Romance","Romance  -  Slovenia"
"Slovenia",29,"Sci Fi","Sci Fi  -  Slovenia"
"Slovenia",13,"Sport","Sport  -  Slovenia"
"Slovenia",65,"Thriller","Thriller  -  Slovenia"
"Slovenia",3,"War","War  -  Slovenia"
"South Africa",183,"Action","Action  -  South Africa"
"South Africa",3,"Adult","Adult  -  South Africa"
"South Africa",99,"Adventure","Adventure  -  South Africa"
"South Africa",45,"Animation","Animation  -  South Africa"
"South Africa",14,"Biography","Biography  -  South Africa"
"South Africa",195,"Comedy","Comedy  -  South Africa"
"South Africa",114,"Crime","Crime  -  South Africa"
"South Africa",27,"Documentary","Documentary  -  South Africa"
"South Africa",340,"Drama","Drama  -  South Africa"
"South Africa",17,"Family","Family  -  South Africa"
"South Africa",28,"Fantasy","Fantasy  -  South Africa"
"South Africa",2,"Film Noir","Film Noir  -  South Africa"
"South Africa",10,"Game Show","Game Show  -  South Africa"
"South Africa",3,"History","History  -  South Africa"
"South Africa",22,"Horror","Horror  -  South Africa"
"South Africa",1,"Music","Music  -  South Africa"
"South Africa",1,"Musical","Musical  -  South Africa"
"South Africa",60,"Mystery","Mystery  -  South Africa"
"South Africa",21,"Reality TV","Reality TV  -  South Africa"
"South Africa",99,"Romance","Romance  -  South Africa"
"South Africa",49,"Sci Fi","Sci Fi  -  South Africa"
"South Africa",10,"Sport","Sport  -  South Africa"
"South Africa",74,"Thriller","Thriller  -  South Africa"
"South Africa",6,"War","War  -  South Africa"
"South Africa",1,"Western","Western  -  South Africa"
"South Korea",186,"Action","Action  -  South Korea"
"South Korea",4,"Adult","Adult  -  South Korea"
"South Korea",78,"Adventure","Adventure  -  South Korea"
"South Korea",23,"Animation","Animation  -  South Korea"
"South Korea",5,"Biography","Biography  -  South Korea"
"South Korea",156,"Comedy","Comedy  -  South Korea"
"South Korea",88,"Crime","Crime  -  South Korea"
"South Korea",5,"Documentary","Documentary  -  South Korea"
"South Korea",308,"Drama","Drama  -  South Korea"
"South Korea",10,"Family","Family  -  South Korea"
"South Korea",31,"Fantasy","Fantasy  -  South Korea"
"South Korea",3,"Film Noir","Film Noir  -  South Korea"
"South Korea",3,"Game Show","Game Show  -  South Korea"
"South Korea",6,"History","History  -  South Korea"
"South Korea",34,"Horror","Horror  -  South Korea"
"South Korea",2,"Music","Music  -  South Korea"
"South Korea",4,"Musical","Musical  -  South Korea"
"South Korea",40,"Mystery","Mystery  -  South Korea"
"South Korea",8,"Reality TV","Reality TV  -  South Korea"
"South Korea",103,"Romance","Romance  -  South Korea"
"South Korea",29,"Sci Fi","Sci Fi  -  South Korea"
"South Korea",2,"Short","Short  -  South Korea"
"South Korea",10,"Sport","Sport  -  South Korea"
"South Korea",2,"Talk Show","Talk Show  -  South Korea"
"South Korea",85,"Thriller","Thriller  -  South Korea"
"South Korea",4,"War","War  -  South Korea"
"Spain",162,"Action","Action  -  Spain"
"Spain",4,"Adult","Adult  -  Spain"
"Spain",97,"Adventure","Adventure  -  Spain"
"Spain",30,"Animation","Animation  -  Spain"
"Spain",5,"Biography","Biography  -  Spain"
"Spain",182,"Comedy","Comedy  -  Spain"
"Spain",139,"Crime","Crime  -  Spain"
"Spain",21,"Documentary","Documentary  -  Spain"
"Spain",326,"Drama","Drama  -  Spain"
"Spain",17,"Family","Family  -  Spain"
"Spain",31,"Fantasy","Fantasy  -  Spain"
"Spain",3,"Film Noir","Film Noir  -  Spain"
"Spain",4,"Game Show","Game Show  -  Spain"
"Spain",5,"History","History  -  Spain"
"Spain",30,"Horror","Horror  -  Spain"
"Spain",21,"Music","Music  -  Spain"
"Spain",1,"Musical","Musical  -  Spain"
"Spain",51,"Mystery","Mystery  -  Spain"
"Spain",12,"Reality TV","Reality TV  -  Spain"
"Spain",111,"Romance","Romance  -  Spain"
"Spain",26,"Sci Fi","Sci Fi  -  Spain"
"Spain",1,"Short","Short  -  Spain"
"Spain",12,"Sport","Sport  -  Spain"
"Spain",68,"Thriller","Thriller  -  Spain"
"Spain",3,"War","War  -  Spain"
"Sri Lanka",180,"Action","Action  -  Sri Lanka"
"Sri Lanka",1,"Adult","Adult  -  Sri Lanka"
"Sri Lanka",66,"Adventure","Adventure  -  Sri Lanka"
"Sri Lanka",22,"Animation","Animation  -  Sri Lanka"
"Sri Lanka",7,"Biography","Biography  -  Sri Lanka"
"Sri Lanka",182,"Comedy","Comedy  -  Sri Lanka"
"Sri Lanka",140,"Crime","Crime  -  Sri Lanka"
"Sri Lanka",22,"Documentary","Documentary  -  Sri Lanka"
"Sri Lanka",371,"Drama","Drama  -  Sri Lanka"
"Sri Lanka",17,"Family","Family  -  Sri Lanka"
"Sri Lanka",31,"Fantasy","Fantasy  -  Sri Lanka"
"Sri Lanka",2,"Film Noir","Film Noir  -  Sri Lanka"
"Sri Lanka",5,"Game Show","Game Show  -  Sri Lanka"
"Sri Lanka",1,"History","History  -  Sri Lanka"
"Sri Lanka",23,"Horror","Horror  -  Sri Lanka"
"Sri Lanka",1,"Musical","Musical  -  Sri Lanka"
"Sri Lanka",79,"Mystery","Mystery  -  Sri Lanka"
"Sri Lanka",6,"Reality TV","Reality TV  -  Sri Lanka"
"Sri Lanka",106,"Romance","Romance  -  Sri Lanka"
"Sri Lanka",42,"Sci Fi","Sci Fi  -  Sri Lanka"
"Sri Lanka",6,"Sport","Sport  -  Sri Lanka"
"Sri Lanka",76,"Thriller","Thriller  -  Sri Lanka"
"Sri Lanka",4,"War","War  -  Sri Lanka"
"Sweden",183,"Action","Action  -  Sweden"
"Sweden",3,"Adult","Adult  -  Sweden"
"Sweden",118,"Adventure","Adventure  -  Sweden"
"Sweden",54,"Animation","Animation  -  Sweden"
"Sweden",15,"Biography","Biography  -  Sweden"
"Sweden",161,"Comedy","Comedy  -  Sweden"
"Sweden",142,"Crime","Crime  -  Sweden"
"Sweden",31,"Documentary","Documentary  -  Sweden"
"Sweden",342,"Drama","Drama  -  Sweden"
"Sweden",16,"Family","Family  -  Sweden"
"Sweden",41,"Fantasy","Fantasy  -  Sweden"
"Sweden",3,"Film Noir","Film Noir  -  Sweden"
"Sweden",6,"Game Show","Game Show  -  Sweden"
"Sweden",8,"History","History  -  Sweden"
"Sweden",24,"Horror","Horror  -  Sweden"
"Sweden",6,"Music","Music  -  Sweden"
"Sweden",53,"Mystery","Mystery  -  Sweden"
"Sweden",14,"Reality TV","Reality TV  -  Sweden"
"Sweden",81,"Romance","Romance  -  Sweden"
"Sweden",28,"Sci Fi","Sci Fi  -  Sweden"
"Sweden",1,"Short","Short  -  Sweden"
"Sweden",12,"Sport","Sport  -  Sweden"
"Sweden",64,"Thriller","Thriller  -  Sweden"
"Sweden",10,"War","War  -  Sweden"
"Sweden",4,"Western","Western  -  Sweden"
"Switzerland",180,"Action","Action  -  Switzerland"
"Switzerland",8,"Adult","Adult  -  Switzerland"
"Switzerland",110,"Adventure","Adventure  -  Switzerland"
"Switzerland",31,"Animation","Animation  -  Switzerland"
"Switzerland",13,"Biography","Biography  -  Switzerland"
"Switzerland",186,"Comedy","Comedy  -  Switzerland"
"Switzerland",153,"Crime","Crime  -  Switzerland"
"Switzerland",26,"Documentary","Documentary  -  Switzerland"
"Switzerland",346,"Drama","Drama  -  Switzerland"
"Switzerland",34,"Family","Family  -  Switzerland"
"Switzerland",52,"Fantasy","Fantasy  -  Switzerland"
"Switzerland",3,"Film Noir","Film Noir  -  Switzerland"
"Switzerland",5,"Game Show","Game Show  -  Switzerland"
"Switzerland",3,"History","History  -  Switzerland"
"Switzerland",27,"Horror","Horror  -  Switzerland"
"Switzerland",7,"Music","Music  -  Switzerland"
"Switzerland",2,"Musical","Musical  -  Switzerland"
"Switzerland",59,"Mystery","Mystery  -  Switzerland"
"Switzerland",11,"Reality TV","Reality TV  -  Switzerland"
"Switzerland",85,"Romance","Romance  -  Switzerland"
"Switzerland",27,"Sci Fi","Sci Fi  -  Switzerland"
"Switzerland",16,"Sport","Sport  -  Switzerland"
"Switzerland",70,"Thriller","Thriller  -  Switzerland"
"Switzerland",4,"War","War  -  Switzerland"
"Taiwan",193,"Action","Action  -  Taiwan"
"Taiwan",1,"Adult","Adult  -  Taiwan"
"Taiwan",102,"Adventure","Adventure  -  Taiwan"
"Taiwan",32,"Animation","Animation  -  Taiwan"
"Taiwan",16,"Biography","Biography  -  Taiwan"
"Taiwan",169,"Comedy","Comedy  -  Taiwan"
"Taiwan",101,"Crime","Crime  -  Taiwan"
"Taiwan",15,"Documentary","Documentary  -  Taiwan"
"Taiwan",347,"Drama","Drama  -  Taiwan"
"Taiwan",13,"Family","Family  -  Taiwan"
"Taiwan",36,"Fantasy","Fantasy  -  Taiwan"
"Taiwan",2,"Film Noir","Film Noir  -  Taiwan"
"Taiwan",1,"Game Show","Game Show  -  Taiwan"
"Taiwan",5,"History","History  -  Taiwan"
"Taiwan",32,"Horror","Horror  -  Taiwan"
"Taiwan",3,"Music","Music  -  Taiwan"
"Taiwan",2,"Musical","Musical  -  Taiwan"
"Taiwan",78,"Mystery","Mystery  -  Taiwan"
"Taiwan",1,"Reality TV","Reality TV  -  Taiwan"
"Taiwan",148,"Romance","Romance  -  Taiwan"
"Taiwan",52,"Sci Fi","Sci Fi  -  Taiwan"
"Taiwan",2,"Short","Short  -  Taiwan"
"Taiwan",13,"Sport","Sport  -  Taiwan"
"Taiwan",67,"Thriller","Thriller  -  Taiwan"
"Taiwan",3,"War","War  -  Taiwan"
"Taiwan",1,"Western","Western  -  Taiwan"
"Thailand",242,"Action","Action  -  Thailand"
"Thailand",145,"Adventure","Adventure  -  Thailand"
"Thailand",46,"Animation","Animation  -  Thailand"
"Thailand",9,"Biography","Biography  -  Thailand"
"Thailand",206,"Comedy","Comedy  -  Thailand"
"Thailand",117,"Crime","Crime  -  Thailand"
"Thailand",11,"Documentary","Documentary  -  Thailand"
"Thailand",263,"Drama","Drama  -  Thailand"
"Thailand",13,"Family","Family  -  Thailand"
"Thailand",43,"Fantasy","Fantasy  -  Thailand"
"Thailand",2,"Film Noir","Film Noir  -  Thailand"
"Thailand",15,"History","History  -  Thailand"
"Thailand",41,"Horror","Horror  -  Thailand"
"Thailand",1,"Music","Music  -  Thailand"
"Thailand",3,"Musical","Musical  -  Thailand"
"Thailand",60,"Mystery","Mystery  -  Thailand"
"Thailand",133,"Romance","Romance  -  Thailand"
"Thailand",47,"Sci Fi","Sci Fi  -  Thailand"
"Thailand",2,"Short","Short  -  Thailand"
"Thailand",6,"Sport","Sport  -  Thailand"
"Thailand",84,"Thriller","Thriller  -  Thailand"
"Thailand",5,"War","War  -  Thailand"
"Thailand",2,"Western","Western  -  Thailand"
"Trinidad and Tobago",194,"Action","Action  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"Adult","Adult  -  Trinidad and Tobago"
"Trinidad and Tobago",105,"Adventure","Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",57,"Animation","Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"Biography","Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",174,"Comedy","Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",150,"Crime","Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",15,"Documentary","Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",312,"Drama","Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",20,"Family","Family  -  Trinidad and Tobago"
"Trinidad and Tobago",33,"Fantasy","Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"Film Noir","Film Noir  -  Trinidad and Tobago"
"Trinidad and Tobago",6,"Game Show","Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",28,"Horror","Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"Music","Music  -  Trinidad and Tobago"
"Trinidad and Tobago",43,"Mystery","Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"Reality TV","Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",82,"Romance","Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",25,"Sci Fi","Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"Sport","Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",96,"Thriller","Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"War","War  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"Western","Western  -  Trinidad and Tobago"
"Turkey",201,"Action","Action  -  Turkey"
"Turkey",1,"Adult","Adult  -  Turkey"
"Turkey",115,"Adventure","Adventure  -  Turkey"
"Turkey",32,"Animation","Animation  -  Turkey"
"Turkey",10,"Biography","Biography  -  Turkey"
"Turkey",163,"Comedy","Comedy  -  Turkey"
"Turkey",139,"Crime","Crime  -  Turkey"
"Turkey",23,"Documentary","Documentary  -  Turkey"
"Turkey",374,"Drama","Drama  -  Turkey"
"Turkey",28,"Family","Family  -  Turkey"
"Turkey",61,"Fantasy","Fantasy  -  Turkey"
"Turkey",3,"Film Noir","Film Noir  -  Turkey"
"Turkey",3,"Game Show","Game Show  -  Turkey"
"Turkey",4,"History","History  -  Turkey"
"Turkey",38,"Horror","Horror  -  Turkey"
"Turkey",3,"Music","Music  -  Turkey"
"Turkey",6,"Musical","Musical  -  Turkey"
"Turkey",52,"Mystery","Mystery  -  Turkey"
"Turkey",5,"Reality TV","Reality TV  -  Turkey"
